Address,Average Locked Celo Balance,Average Locked Celo in USD
0x782ae0fbd08c362a0d4b2f9af8a437034c2577c8,28.38686059894829,15.434981868743774
0x60fa1e94c352d6ed9237b21ddc03480e3463f531,28.38210793406294,14.708350738683755
0xc99f95de452da90ed6aed54d7fa6d5c494ff4d3c,28.367797996186763,14.961563077798457
0x6d33a7f48724ec902910f7ab773b52296df3a717,28.35668101297334,11.921063627810954
0xcec0bf5da6799c7c52ccfe82e6507f2029eee06a,28.264049731732836,15.102678755939598
0x53067409ec62b635524392dec5817fc729a3ed1e,27.823617669412467,15.128724781384529
0x5359fa81b8289e176644ffb0bd1d7dcb91c0fddb,27.779073653503545,15.104465803605537
0x1f362c2205cf46d4d1468d21f23979854a567761,27.762255880804258,15.095114351748734
0xabbce0091b136c77eb3d3c5f7f20ac76f2f0a6ed,27.728444539481284,15.076974045971719
0x466aabf1f865c76c5b9938a2ec8c6d165a507411,27.596619655833333,19.832669471720152
0x792a0092da01ca9fa5fa42df92e7ca7f1a04fe14,27.564793344850255,14.987951248666663
0x0cb5d8154b3586c5a76373a03a5148629705865a,27.547154826241258,14.978405266131107
0x76b017d707e0c8a1c755651c95c28ce41037ee49,27.541136353393327,15.229303258944974
0xb0b27779f37d258feb59e366b347abb96df71ec3,27.430416666666662,16.74982984308333
0xd13eb339bb02b037ab84bb093d2075f807a2ecce,27.39024665625,12.21360132063643
0xa8efd6df9063fb2d74547f0cef09519f5f0ed7fa,27.348214017119975,14.870231458860601
0x9ada4c635f0a282bb9af5413624774c11e769244,27.26216468546653,14.823443267216126
0x9ae6d49cd06ea50a22c84120d1b4f6af7405ca78,27.252285024011186,14.818032175935157
0xda9bba3571a47f5b8b0fd3a85ef79e97435273a0,27.244997364528974,14.814111096941602
0x5f91e607c39904274367a22ebd444cf1f8c33bfe,27.215220772547596,14.797918132366291
0x7c89f85208cfc3f03b78a54eee08d5cec91b8a78,27.172557109342183,14.774715194843978
0xff23b5cb6d70bde2cf0906e603f72a5a5ca2dae4,27.071998879661844,12.793388605904843
0xefa4cedf55905306a09314b04c34236631512e56,27.060124661294143,14.713586662996327
0xf2e54e414a4a1e7175b82cebacb18ca5889c0e7b,27.039377882483233,16.905231512386703
0x94d80375f38d66387db1c52fa958ddb61f455321,27.015944409811343,14.374146532999859
0x01eaf2e093d0a7e9d494735c199922ccdb94b5d7,26.99905734114738,14.680384424818563
0xf677064f63fdbb036e2992730b4187bc51612458,26.988042317487395,14.67438778457828
0x7721c587a9db21730eaed9bbea3a313921eccf83,26.98455358743656,14.682821376159572
0xedf364accbe2e189e491f3246abdf6f90777aed9,26.97869134319751,14.669303056458284
0xba4ad58352f18510d55ce81264f9b728486f5cda,26.91042265001205,14.632188164497364
0x6711d2a6417fb9ea94af109350588493b847c2de,26.885156090903447,14.618449805499639
0xabf2563c650184a1a56ce7563223da117717e7fa,26.86745243587102,14.616117806906837
0x25c7cc72641c303991a47fd98c1bb4abdbf37ea3,26.855085698015078,11.289797462188446
0x23cf0bc290c7ba894aca15a9b5268bc664fae017,26.833470600976074,12.318802363929834
0x49a57662336d445a660bd433a261ec1dc54ce1c0,26.833333333333332,11.280652833333335
0x061fe84584001010255d505db41d62d90afcc415,26.83122891635992,14.589127614043825
0xf5f644145e21b78beb448de3db93cdf5ac647141,26.82166666666667,18.50072674
0x8c942feb8edc24f9c374d452835914f7da566a39,26.821197540844462,14.583673185624027
0xcd59989bfb450d0cc3937e9c1a1c80e3a4871342,26.801922426348735,14.217832322094182
0x214c5c6c3b5c35a39e48dd6dde7757d3229024e0,26.80033961658169,14.5723319638044
0x5abeff9a29dfa49a1de08bd36b3e261c72403bcc,26.78550757227718,18.630424507660425
0xf9ef34c233eb1d0452581c35718905feaef8f749,26.773588681687965,14.55778649500846
0xfb7ebb3dc273a91aea6bd53788d56f2a1e96c6a4,26.706605090180073,13.263212040135123
0x5fd01c886bcb78c63d9f1108509ab9bf41da6d89,26.67891393309311,11.219584387465224
0x143da32d26c75d4245bcda19aea1f5e6a206d651,26.63987648815792,14.485043973380149
0x98a1ecdad8734a448e2204a388509cc148cc57d0,26.63062927903793,14.480015939012189
0xc4476025e266d38beb19c2b0b5a9d746a9e7d39a,26.599999999999998,12.240991933333333
0x9f40632b505dc2c2aebd61111350a6f3fdcdc901,26.596354509545183,14.479932461623013
0x81c8e71aa40ceebacdecf7d301f10a1f0039d419,26.594962491692232,14.460632309359681
0xade63fa51ad7109f445893a5b4551e8cd118dfa2,26.572207996042483,12.239496689666623
0x83dd01ed6b26af9659d66ab2f2092dfd17528648,26.557750891046236,14.440389229423568
0x88a5ce929de578f0d461b288f35755ed05dab030,26.55277896556967,14.43772411780939
0xf504b2bcb9125e3d5243460999668d79f38f9647,26.53886955888107,14.433506630251543
0xb131a8771a71401fa8e1ec13a8fe108812341dcf,26.5315852555934,14.440405021327868
0x2bec9815be61b27b92df938bd103c20b346b3885,26.504829738785787,11.310087936475197
0xe133737f1676d8886fa8f0b6d2b38a64f2e9fb26,26.430358164126144,14.374532720039907
0xb39708dd2000e8706cf9bbce05a50518d4bcbd0b,26.427421006810537,14.368679605249026
0xf81bf5cd818c9078d2e4319fbc45eb9d58cb3710,26.358799151013176,14.335917222548408
0xf19cc60dc27f77084208e3330ae84e50bbde8239,26.32443105521467,17.797199614630472
0x3a335dd3fc798ed9a6aa27a24919a150af7c247a,26.324052097882333,14.313335524568664
0x406b36451e48e3ab36cab5901998780afccdfc83,26.321606849857513,14.316187716916062
0x40728aec64b4373ed088e4eaaeb18f4262be8525,26.299227078395734,13.48145043634288
0x3b1797c3bbc71a6ba26ce2d72727fe3767543945,26.27693071683089,16.53161603667544
0x9dbf8b3fb19ef7b0ad095b01ba2a7d3245218249,26.25,11.6160625
0x29b39f9ac2ac5b4d406aaee0a011a8a85d2e4d0d,26.13270639227346,14.31123693054546
0x43a3f3cb6b5a642b673fc3542b632dc71e7a68c5,26.10738160876241,14.195507508835279
0x675dd84e5cee1aba5373fd3b053c2e04c6e876c3,26.0941531134192,14.188313451262367
0xd7928ffa4fd1eae446ca8be8ff7d5d9a32e66c78,26.024721103414915,14.359327243177125
0x2b143feae315751d649191d76e58dd50b4ecb17e,25.964804310078872,16.45392245610129
0x3804663bcefb2f1e2251265842d59b7db80a8a92,25.85742122635283,10.153562880058098
0x2f4167abaa9779e41dcd3798ce7f9d0826003d4c,25.833333333333332,16.148881666666668
0xc5b41fb105883bcd59ceef072b5b6bdbc5df31da,25.821925078786737,14.039995641382346
0xb9dde8ca270c65ca080a091de1efc14e4d6f35c5,25.73239465,13.24245961612163
0xdccb9be56d1b552620fc0b5059fee33053bbc5c0,25.686441285328318,14.851489092774708
0x1a7bc6d3100cba2d3042d97e3ba368b85fb4ead4,25.519496567897907,13.875890412466626
0xbd2ab48446c9e1f5d4ba0255a71bc8246f46dd0a,25.51673004135124,14.113934071451864
0x27dd6df6d84022bd527b743bc6d74badbe6125ad,25.497855462329763,14.74243581385448
0xfa6044db0db12f10b796356f4cceaf1d03816760,25.46941144374257,14.003903047695822
0x585c46075ec0b38c0e35b95c37786195923057a8,25.37406396803947,15.504634011910602
0xa43bd268bb0d863fa13f8b05efcc6a23dc5c528b,25.360326312189105,11.220558194018698
0x99e49f35bcd382855a0cd27680641aebff8cf6b8,25.333333333333332,12.312582666666666
0x88ac89c1d010fb3b052dff02daacd7130786c3b5,25.321611636659025,13.770856794799087
0x999358c14cfe0a40d2966bb3c9bdf9818631f28f,25.265913322916663,11.266338569369765
0xb8470e8e912c865f85f86ef6a1d9ab2cee717f48,25.234588703331386,11.609193693150024
0x81d60db348a729f4be209b57818283fa50d580e7,25.2323370785,13.736774477411801
0x32b90b5457a3e4350b7a57fe5c0d40381e55fa0f,25.21914799375,11.159893306367605
0x8e8cb642df44da3d1e222b1d892afb327e5fa441,25.200000000000003,12.968477549999998
0x2c2f56d6f4bdcc3c6abebac1327098224e91ead2,25.19788456868147,11.235450624921933
0xa46dedbbd04f2b86c089e7bfe9c108dfe08d0155,25.15362706048333,11.129103788019437
0x9b03f21b0482db22ccc6260e46bf4bf3203aa602,25.080647993749995,15.779272319651866
0xd932f39fab7b1648e25ed1a47d1516314eb770ce,25.07245046094771,15.765023131721279
0x5c0b86531569cad6c3247b1bdea2d24561e291ac,25.027344255961605,13.625174027404443
0x63b94b627bab2ce518717a1bf2eb82f5335c0515,25.01982055003334,11.512937745210897
0x2f95017cee51693038c8c1bae62ee1bcde1058e7,25.010588151210044,10.517989494659409
0x8a8b242b0f542d0b205b87f6c6b50aeeb72cd956,25,13.610287500000004
0xfefdb537c92c5af68f5593cb6e50694d6b46b59a,25,15.842525
0x95e76d34421fe8b73bffd22bfdfee045fb1ac55a,25,11.062916666666666
0x37f4b2eff375e96060c70bebd83193f302001965,25,11.062916666666666
0x81eec4c4c0a13189362288d1d2115e3b4865b8d0,24.997795987499998,11.503677407296985
0xd51a95d1a99f89d68ffe1c8d5b40ae9f4eabbcb8,24.858262490354065,15.6391160809819
0xb274d25e14b88ece915cd964515a6fcf9713348a,24.857106055782783,13.098966892211267
0xfe65688c1f4db57ff128b99932d94075c63f16e2,24.80944400079596,13.489808673668094
0x5876c55d04cccd9728ca66a8111df7530864ac28,24.788389274308912,12.310595932194007
0x9a17f8f1b27cfab6ad653f592e017ef2c43c4d05,24.75,10.952287499999999
0xd04c7eaa2e8c08197149248e993a316f433c8330,24.68631266234517,13.476062586454745
0x824227ccc8f8b7fe66eb387153bb00632ca7172b,24.624737062071762,12.623092088827937
0x0b168e8188c7483e7a70b47d61e56f5537ff757e,24.619286131353803,15.043430731123266
0xe6fa1546ccdd4ee602d80c810f230a6b6399392c,24.588311889223096,10.336852553293722
0x760ceab7816e956c573f662e76024a0fe27bf73c,24.5,15.40156566666667
0x64d588036686b3f76b4a59384c5854d1ad47aaf2,24.48185400977285,13.32951601806147
0xf1a58ce2051ca927c1a3c9a898c139d5eb6b0076,24.448498800750922,10.530161588972616
0xcdac231c1724fefee993c1b651b1c349e6a0e8c7,24.438706735265086,14.933090896750686
0xadfd48bae8f0948e7c840ecbbf9108451f7e9aa5,24.370153367152966,10.845453120292584
0xd5a0f2622cf7c12be208c8dc1d2e90b8df7970db,24.36185936946146,15.326861938281732
0xe3adee4436cd67f9b56ca6e8778fb5b926e2796c,24.215566682272293,13.166897772345635
0xecefb04775587e4c62e529a4cb24b0f69f8629d6,24.164220422078007,13.155483955382161
0xef1fe5b49f17775192330cdcc02a9079863d8beb,24.1436004378649,12.375866663590989
0xdeda39f3708eee3896a03bc2af0d38a1ca79cd5c,24.1354145982264,13.123282049098869
0x1e053248902635fc0e8e2f221cf55e71acc3b441,24.12157738927611,16.81668957018473
0x39e58cd4d0b8028c7f37902ec9d662fa447c673a,24.09197621880295,13.099692897690602
0x3a746bbf9cd7ef2d7a51af231f352a1700c9cd4a,24.087298971717065,13.112751017187284
0x1b3812a1f8e2430c62c650cb01c27bde14de6f72,24.07500505647231,11.95679167034785
0x49c02f248eae86b060ff340c472431537923fad4,24.040011983333333,12.371522051888467
0xdfee7288b56f492d4e350c365dc3824531226c52,23.943248864625,12.9674161715093
0x288d370e99510356fbe75799a93f3da9b1e89de9,23.93334227054167,14.597089050856987
0xbb78a1d04432394a1b23e0f2298296cf84177540,23.900000000000002,13.01143485
0x9caa4f7767ef74cc1cbd64b7e240b8221e8048b3,23.701913218773083,13.032269758745064
0xcef04200d45f9a4e407900d4bffe8fd6a8656075,23.686060273031604,10.479781655076918
0x069b29f24dec20f2bb7f66ca993d43db9815c349,23.666666666666668,10.868194833333334
0x671f1d2699a7e7026c450fae8ae768d0722f9cdf,23.664883709067286,12.163514822737726
0x3d86184b690151403e7dfdda76b2e0e9512ad81d,23.52786868794215,14.376526713092735
0xa49dbac0611f06900da3659530bb8182e2c3a564,23.50372488751543,12.784247104576208
0xb7c5e195321ae3a0a006bfa742f4bd1f9f36ab9d,23.470966632489507,12.44421611990127
0xbed87938c46052820c39f21ed24146acaee0cce9,23.413830658333335,13.346462967558793
0xd76b9c8e354d3925004a0a06f0f44059a9830b98,23.333333333333332,16.768803333333334
0xc28df5165a5292816510834dad4f8f29aad48487,23.300297735524662,12.669232249413602
0xed224d9fe34536603aa7b57eede9c8e059f17944,23.29787605993278,12.32063758642519
0x202241ceb7ee0bcd32d32732dec415026ba4d275,23.293626259541963,14.516568427429993
0x81930d987149eaab8d3fd4b1c729ef2e53b78bcb,23.29326753459216,11.900638122614268
0xe6863f1ce1fc3a8fde040eab688099a500a57d8f,23.166666666666668,10.705872666666666
0x1b21787057ac0ef3821d35955cedd461a76aacf7,23.166666666666668,9.74254475
0x9cd37c563b4e64986b46712337a7ade432faf38f,23.102544284260876,12.529249720030451
0xba96db16a765361b916c27d8ccb1a2d7f97f030f,22.9611207075,10.566424562436106
0xa9503121d9deef4bb77b738f8310e45f8353447b,22.93383568925068,12.470009032213744
0x17d1ed95d15af3bd20b259dd373004c0dd349cdf,22.916666666666668,12.721291666666668
0xb4c7b73645b992f3591aba7d54f61ce128fc3152,22.871308781440018,12.435975114529654
0xd749a1bc5a8d7fd54953002e0e5b980bbacba5ed,22.838930478962865,12.34830627949715
0x24faf37389c48a1350cd9f08829b00b0d24fe264,22.817407728480415,11.727998800152726
0x3601216561cee0e50162d09bca2d6d7b9c5d4440,22.8080444262978,12.401541224204273
0x8af7c1c3849ce5a890eecf1ebdd6c20d612d789e,22.775782551804777,12.38399930088032
0x7706b172205a7f4fcdf4baee539ddfb8154abffa,22.76812529536606,14.421479862085045
0xe131fec2f7cea474f54f9e205d8afbef46913d7e,22.75,11.30931425
0xe4bac44f66baf8966aadaddbd2343ee1b35fdf77,22.647678221013763,12.31437271819709
0x06756b05130f20de1733e87175d48ba244d28809,22.638150541453797,12.309163904287978
0x16add567b82cbea040ee0e09f192dabb382e5b7a,22.56535593177286,12.269615319193418
0xdc2c684bf681cdb97c1cb4f8ddce62cef1657c21,22.5,12.185767499999997
0x4704e928b1e387929e6f76b49e9ca5b1f23752e5,22.5,12.185767499999997
0xc6dd4a98b7b4fc54ecf7cc7d85a571b1e33e4848,22.484154317916666,11.177158981398415
0x376f20a237e0a1b9cb19d7a3d867082826791376,22.4201369647198,12.19062220431718
0xe314593698e0839dc21dd89e0ae683f52c9fb04a,22.38569265230576,9.906042093522835
0x8f4bd5dcb36c304ee2c03ed7c77751b7586c846c,22.368798409432515,15.594715587576152
0x9e332f5c4a730c64f92ad40f4b1ecba01f6bb3b5,22.31229331333333,9.380021172045394
0xcfd4e3441fcd0eff484576b84e1cd32c6eb49b2d,22.28531938273986,12.117349131044733
0xc8963ac30a8e603e2928b3109408dfcee212d330,22.247228294801875,12.099532428301506
0x5cdd3ad1af7359cafd975d839ac2ce302084098b,22.24066499648913,9.864647335749536
0x125321cac224afa5592fa139685394ddd8fa92c9,22.21791279382605,9.34034388478609
0x9f98f84aab9440205164ecc530d518eaddaa5bfd,22.208333333333332,10.600757125
0x50403c7171139acd4766616effdd0a5ec473f0cf,22.188686631701515,12.064816445985912
0xa23ff770c64e7c21d987f6d0781a290d51074385,22.14621790554439,12.04511477962547
0x4c4a05c0ee9f8ad66d56bd99d65d42defc615d9c,22.124331137663706,11.341336088819945
0x9df912d53eaaa13f939489628a7b274d28e7c2a3,22.12275152983557,11.216050472496383
0x8182a7fa668d09536aa6e9ea1fc8704a34472f86,22.11423175465374,12.024300715614892
0xe61e71ecbd94aeea42868b57494483bc866dbd41,22.10066327198712,12.01694480096792
0x1ce5af3fa2a771b4ff54f4e45a338405da6ab972,22.097713527493738,12.015325924650346
0x2f127391a8a1d40dab591797030715ccee63839f,22.096881702351578,12.014889614006094
0x7de36d2a5fea4f6fc1a90a7f1ce636b9fdecb7bd,22.063529633710715,10.9576482552973
0x654f3f1163f6594547049e6bfc263dadc6d6cb8f,22.052871738630426,11.990959683112045
0x624ecbb88d61f5d32edee68cf26fbd33894860a8,22.03031399375,9.748781114134273
0x77e887f1e700e5dd30254002c8df23f10e237b13,22.029194108991376,11.978084384150485
0x19f6b9447a7077cddd7a472431aeb179e33d9fba,22,12.914164999999997
0xd1e1b5dae05d36e28cc64a06802c12ac14d841e5,21.957863665663478,11.939289551174548
0x6af6a7258dd35ba639181ac96e8cadda90c97f66,21.82300062289488,10.837883873150275
0x1ae9d9309779d4dafe5b601c1d7f4ed4a470c52b,21.822917490607107,11.874778051029766
0xbbdec46d2d8c989de6d9f0fa2e72483797a77069,21.7991306054052,11.852958938296977
0xec67a1ad29b01e47a00b75b1fb5b7791367131a5,21.74272689415122,11.822290243954862
0xd6aceea7d45bd556063fc1a989f1004e095ddb84,21.67570175605184,11.785877110852356
0x756ba43b7916ca00819503dd5c53d4e49b47f083,21.586334843086544,11.737254471819199
0x3fd0bbb4b8677e789d06b4ba11b9ddee4002e7ac,21.57947799375,11.817720590063269
0x0f6519f6e9c8e417e380f380c50d003520ca72be,21.574402962234505,11.730798801961102
0xe1af190d52da5db238da75fffcc82d9ab7c641d3,21.559727505163494,11.72281994407898
0xd25a29c2c1abb372320495fb565a56dc6db35ded,21.538416820753913,11.711199746642704
0xc62d5567617c5b15ab563f1c36c136f0935f3ccc,21.513835628557345,11.697834082201332
0x9054c3d3e012e81dcd35e35ca750c1d86460dc4f,21.486380913541666,9.581005004985913
0x83bc88f70b8c64ba8fa2770a41a472c568d73523,21.46464686116842,11.673912242786214
0x769f3bc60adcab977fce6df58ef4080f68deb7d6,21.431952781523577,11.653311358386475
0xea510eca6966208499cdec4552211f3c3ca0df4e,21.428181662063142,11.623473654001168
0x895fff79e059a71cb5ac75d75d3b3fe8949644e8,21.427772056558414,11.653857254890468
0x7ffee20153adac3999afdf31893178877338dc3c,21.4265721251364,11.01304266304737
0xd9a5ff3d815b3ff42d1c1e4d08de9e4d833ad109,21.402333597499993,9.84908995945513
0x4f969b6c1d1e2930ec9068049cefb257cc453785,21.385731931553735,11.951637199270763
0x27372ca83df537ed3b76142e4860a1d7de5d79a1,21.333333333333332,10.978605333333334
0x4f9ace5e73ec68fdb8eb0eba2b9edbfe4c941e8c,21.288036964661575,11.575086164445166
0x1f9657c47bada96f78681da6cbc442fe80e46748,21.2643730780376,11.562192461800125
0x5cc6965007ff9d221899accd0440e44ec9a7d33f,21.264163223179825,11.562086033723029
0xf233ce2e67ac5050e0136933097dfa4350dae408,21.262435421888263,11.561168918250706
0xc35d54bd679d305de852a268d7d8b4c34c0da1e2,21.249735971868947,11.554233647882441
0x09392acca6ca14dbadc32acd4cc8280253e4849e,21.249735971868947,11.554233647882441
0x20ea8b1a02402c973be6a9cafa53fca570ffdbe3,21.249735971868947,11.554233647882441
0xc9fb4d32ba271b5a9b0da36f72893ad074235776,21.225237376762824,11.540943491379059
0xe1aba82234ef5f815d228b737042b71d0dec607c,21.188821732907435,9.447854053489852
0x2576df2034bd7d7706ad8edd7c99901c437b603d,21.16703933562923,12.933961136386115
0x95d2e0492e5dce9a63116d063e63dd7d49b48344,21.148788671379055,11.501563458396857
0xeb0244ec0de25977536e66a54946e7c9e05c7f09,21.125740219290545,13.29091310605454
0x687b746ad891b6cd18ad6ec5ca5db07d1a31c261,20.97233789684812,11.40339543619851
0xf37e26597aad426ea09c56be44be136a18b591a4,20.957175229875,14.168580329187279
0x2fee365db6a7bbecdcd667d056cc0ddeba8e8c4d,20.939935587682392,11.385814398247154
0xf451988e961e2147254569802d0112c34178dedf,20.925159790525143,11.170732555215993
0x75e431d15ae21a6246f50df8ef7796265bce717c,20.8770333585,11.365697046251022
0x3150743ffe0486a3727f24ce62f0a5b04a56b92e,20.866139827083334,14.995722646551192
0x5367354cd03dc78eb92250921247483b2152c79c,20.85731658924897,11.340891405146573
0xaf0d89b12e94c7e556a637189817d4a59d548954,20.853788476492035,11.338974827176111
0xe7bb2e00159badb266390abf0fcd5a81bb607a97,20.847663413488295,9.295899869316798
0xf5442f34023aec090b7692a4dd75c5bce0ef63a0,20.836502561073722,9.219913806242857
0x41489073cbca57c2030f4a4f754a8b4eb001e228,20.834678652083333,10.357183656007772
0x9eaa8d8d690fa8f12efb8c1283b6ee565f41bf07,20.833333333333332,9.289804166666666
0x66027567bb92f97bac7bca6836bf8e228d08f848,20.793745220120133,11.307169565862532
0xd61c9809516340e90ca3ba9ed3bbc739bbe203f0,20.754857579090018,11.574547109051233
0xfd1d800f5408f3a0a212a5cd81d5039a59f19cc4,20.714071615186366,11.082636491230874
0x15cb523b89af8e5cdac97003b97e9db896bc6482,20.69281744410713,11.251448932963916
0xd15aaf2023929e0413572c9e094ef8d5a33550e5,20.64259453056464,15.633256115832518
0xa9b5a7f6ac442df2ff704fa7a9bad1eeeed51d4b,20.626285070641522,11.222002343058527
0x7dec6902aac1de2cd2630b3e40e36fbb50cd03da,20.62147501899086,12.60058803049513
0xfd1af152f061d94d21e101f9c2d20c5027816f85,20.587233481182988,11.194037269532616
0xc5dd18102a6f4b59a3ca9ebf66e147644e84d2cc,20.531365245401346,11.163659651573687
0x14fe384d7b0d3721386d8a35198ef64f3803c70f,20.4899333585,11.154955354601023
0xa459180234a9ddb24e0d717759204e875399b4db,20.421639230943576,11.062980970019547
0xefe94724e3e31b24680aa02bec224020d30a4d14,20.416666666666668,10.149384583333335
0x0bff5725798158fc8b8cdd7948c18740d3e379ff,20.39163289047222,11.087682022512169
0xa05d1de742e42cdbab73026703fe3cab4b780ade,20.33585111669753,11.05733757995951
0xe95f5b7d6e66aa4882d6b8a05ac918804b65bd5e,20.312346120361546,11.044600442297364
0xad405eccb157f3b54fbfc50d8929152227a1c54f,20.299701121851943,11.038391908222728
0x439b086ec8f8c51918e67106d48f820d470d6f39,20.294065476285596,11.041377628894445
0xfa5d61961af5e23f75dfc23290bced4c63bc1355,20.275466940080605,11.025810988716602
0xb04d139ae389d96de6e31fd12f9d523911240450,20.269532361999115,9.78933807086633
0xc11ea8241855d20dc77317de610c9825a756d965,20.2559530775,9.32153978284421
0xd80e35053d9a79564ce04673f62398328deacb97,20.1960729372539,10.981333536029808
0x90a590711d02aade6ea6010bef36cd0646631810,20.179046742192007,10.97206210936252
0x967b812b70c894c1e75a87e6d36dced7306acf6b,20.150009999999984,10.969897169114992
0x793f2fecb1541157fb281fbf2b7781025563fb47,20.13422543618221,11.0705432342911
0x73550c2740618e76be335c4bfa45468ab5885085,20.110950283123724,10.935064548656806
0x4f6ff6a40d6b2fba25980e4d5fcdf01ca8f8b44f,20.06062159335791,11.581112137046874
0xfef770390d15d721dee22f5bdd570aa8d915d29b,20,10.88823
0x70bb6fde9db26ac6a61e57d571ce6c19584d3d24,20,10.88823
0x07d6a823dfd6eb7e9934db84caf93faab136a427,20,10.88823
0x5bcaf05e99a7fd678f3f9ecb32983f2bfbba582d,20,10.88823
0x6f11f9617ff1db67dd654b1353ce56a6063b26a4,20,8.40794
0x30c4e2af4af54993cef164974a3b07e7fd55b6e4,19.990000000000002,10.882785884999999
0xfe01f5e1b4d59f72d209e0c572d454ca81faa7cf,19.841159195427664,10.78834057599088
0xd2efc0f25bcda28d61c596043025733c84246555,19.833333333333332,9.859402166666667
