Address,Average Locked Celo Balance,Average Locked Celo in USD,Contract,Beneficiary
0x03ab6300c2c739eb5c5210af983ea7e3c6018dad,155,84.24615800000001,,
0x4a3c50aa92bce9a53d794d20d9842b657180c0c0,154.879092216445,118.46530810548165,,
0x90920ad917a70a0ad131241d2d27d7fe4574c3de,154.541,88.92915031049998,,
0x5f84b6909f9f2b04706766ec213d29852ececafe,154.2828684341044,93.25630119696149,,
0x66a25d1778faf19a3b318223fdbc00458a44a9fd,154.22856127704134,88.78004504382035,,
0x78dea0c837b4cde336b73d9303fcf13747cb400c,153.8956855100714,81.52507236637888,,
0x084e0e0260bc4c90de87acbba2b53f0812b8e7ee,153.8552391688681,101.5662024142072,,
0x7bcbb4b63a6fe9f856eecfe0f4f198039e7b04c6,153.60445051391798,96.62058764107239,,
0x24287f94a96474a59a245b39e38a8a14b28bac31,152.8077324460797,87.94048478734581,,
0x525ce19bfede1cfffdf5e9f168e3a94b73fe8b8e,152.6565057484375,64.22045477728717,,
0x8bbd682b4c6a35f60420476bf2f5703f87c572d6,152.30832532048566,86.24917815699717,,
0x0207f87dcae2be8a7c480101b81fe11b0170db03,152.20793454911615,87.61176332202606,,
0x87b9f775a3bc2089afa055a5c169ab69e6eb319a,152.1817954473317,87.73179563403069,,
0x01fd969690d7211a16f6d845c0e69682af2d5ef9,152.0268870393306,87.51160385774763,,
0x20f1c4e8956b043a541d29fc56197703d5fea3b0,152.01990516711615,87.5073042477502,,
0x9bf9350a1d13ea3440890ac1f827d5620e4ad2d8,151.9329627641338,91.83589205169818,,
0xa5643238cc9eadb8cd123ab0c61b293ffef5ab9c,151.875,82.749313125,,
0xa7668fe42b3c3a31bb1b9ca7d073ab5fc899c548,151.75,95.973392875,,
0xf22907cc4e915f10173b17341f3b5477d7789510,151.67220757589863,87.307298699216,,
0x2f0cdf83055d357d3142c98b8aa370a66e99992f,151.61639790831626,89.53255671963846,,
0x45e0096b2e9ca7fd1de95448b0bc5736f36f54a1,151.59554462707897,87.26314831812509,,
0x5dfb2503271913efa0cc1e5352a7f25502ef4b71,151.5,85.737473375,,
0xb79d656a4a4fc1fec2cfbb4bf1d712a25fadddc5,151.40736507841441,83.27504179157587,,
0xb9560480eec8e702ccdc44ed2877a07bad465f36,151.15909107402422,87.01191196927408,,
0x5bec23f8f259168c2f49521d04da0b46044c9317,150.9747233443739,82.09030116448294,,
0xe54507313a39571a53ff46c9e3a68da95f5b7f89,150.87798760171128,85.17848388590582,,
0xe55a6af53eb24b2253523de6b7a82ecb295a7271,150.81537287884177,77.3106526509616,,
0x47523eeecd92db5701ebf7bb23183703b6dccf7d,150.8115677830832,106.56473662318369,,
0x41aa9284fdb5c2d5f7c5e19c4a089e5a1941bb01,150.44993335849998,86.57498487678193,,
0xf8c3a3d6503b11d98048499c8eddbc3959117b44,150.3885739470373,86.56452888619368,,
0xef4e0a096a807055b274e72fc673888d54bd2ec5,150.2277159554201,86.46154180944094,,
0xed43aff83691b29a248ae385ac115a68888cfaef,150.0930195981594,108.73811727203199,,
0x0dd467f33a1b67e85e96d424f5c0f193e488885b,150,86.316075,,
0x4bae4185b0092001348560e4561b32df7d2bd155,149.8989333585,86.25791716128191,,
0xa919776f74fc7e73bc5eb1bf9f3f94d5f9008002,149.5865518068324,84.9954680541156,,
0x91c4fa1f9adab0c0744026d634a9eab8c1edab2c,149.56113694525567,84.69331723446099,,
0x7c474feb73f2dbdfb028e7a998bd23a87cc55b21,149.52413891204804,88.63256084336338,,
0x34e112d3acaedd0762d20467bf1c02e0a91785f9,149.36037161932268,84.22556423068549,,
0x20065e4ced4e81102b04b1e5f6c7df1df24d85a4,149.25196129089312,114.18863634444375,,
0x74263142e7d8b1dedfc2920d141c1fd0060b4151,149.24260932870095,85.9070984023209,,
0x7dcec1f30d7e59434d31130161856297233f6ae2,149.06876150839182,84.13267335532262,,
0x52cb87e112457379d2b706e8d717000eca699a7b,149.06057025462545,87.6361766073561,,
0x0faff2f4d218e53d92f778794fd17d4ba0eea006,148.8618148895345,79.1309215262745,,
0x23dcad3303a176d0672ba76064f0a911de304cb8,148.5287336932175,85.44969674371278,,
0xe40aebc785b2616b253d65374a7fdf1180d4715b,148.1093272930118,85.25236275166883,,
0x92f995d6e986b61fa728b41a1dc7e241b03da94c,147.8125,82.6930178125,,
0x17910e159016e731272dadadc4b86150aa346a31,147.17906539678444,72.7827127680658,,
0x5d1407a79d6976526cb33610e4c0d6ecca0b05c1,147.11654730728736,85.9597198788524,,
0x946c5662f6e33b399325cff66d8eb621018458a5,147,84.5897535,,
0xf52d531d0ca82f897aedc70c493ad5427614dba9,146.54270014174296,84.35581686893403,,
0x2540269ef0aec0cc55c3b1111bc2ca8fad7dd3ea,146.50802600355445,79.96068182648175,,
0xd9e39da478c925833c213c690ac3b4d2634f5616,146.41039716129265,82.91050946186327,,
0xfe36b7ede67006d92016af3919dfb12a2775f7e2,146.39330511966773,79.89678363021503,,
0x73b1dd9ed94ffe228f3b6b312bc2a8b26ad42254,146.36759195653912,84.25380823207868,,
0x04d212ddb4a96e222daac087f74571580ea536b3,146.25,80.85826125,,
0x743a1bb7b04b9c49ee2c5dcdc0f859ca21772620,146.13415223419017,89.29336658115348,,
0x4c41ca09fa0591b08763f2f488b1536ea58e41c6,146.09359431703703,86.19097781433736,,
0x46a01de29a318c80ed07e8279dd971480ae2961a,145.52278451930283,83.77553179050078,,
0x97a30cb6f1cb8d83d5f998bd11ed5748ac4c34f4,145.46093276684496,85.50726989733798,,
0xc6b81192b2b085d357106b5c798de446be40ae1c,145.2719871763864,83.6231103930303,,
0x2385d7c14a5c6c5235f6213d5e0202381b1940d1,145.07282787998503,88.64568191219789,,
0x8eba332717f58594089e95cbd64a5de0e9573a4d,145.02143225242705,85.06595038998893,,
0x75cc8ca81c93a609fde5beeb17eb189cd479685d,145,83.4388725,,
0xf3558427e817c43dd987b05505ce66e9e905eb2e,145,83.4388725,,
0xf62c9d7cdc66061bb9c330ceff6e7006de6b79e4,144.63745174090207,74.1416312804866,,
0xf3f51e69996eb3c86840c3b659d774fa44b59729,144.2201195968245,84.92082387480433,,
0xeba6866935541e70f2e40ab2b27b82fdf136e54f,144.1386375709989,78.38772398123852,,
0x4605741af8f6f763e9658263aef061db7e1d66eb,143.87020121206012,79.9325534343149,,
0x96521f5f1b0863c936343bf5734d43ce4db23555,143.68415450892192,82.70542646315798,,
0x968a0c36a729a12209e541500aa39eb5e7146fd4,143.65594347156255,80.36765153397317,,
0x3879e33c42a2cd94bca13c3cf59f300ccef89143,143.62106078041955,82.66810138723872,,
0xf4b93ea126d9c4d44197802bf570acab113f6680,143.58066767803456,82.22474116970216,,
0xc978d3dd5d2733beed3b9407676374f44f4cf51c,143.2159974893985,84.01108358265208,,
0xfdf2b378fa5ae0e11fb5e9e5596fa85b1f6c8965,143.06394327583592,81.20824400269194,,
0x95f467d9ee405351094ed8414e5e1d51239f037b,142.93213662402374,79.35226937122098,,
0x36fdca88b5d33e43fd4fb274d90ce841bab33ecb,142.79808190955143,82.2229459081655,,
0x4eb1ecd684eeedef6188c053c4fa7e3a65c088a3,142.61907164961235,77.12873955305473,,
0xc76b7065b0ac4169a9baefecb7f30000306d6efd,142.54912816415057,82.74039618969442,,
0x0770cc42e41d8995f3abda961706845b6c4c78ba,142.5328471737619,82.25513724629461,,
0x868e9a60dcbb6a8daf935eb08727658b01dc868c,141.9443872469616,79.87715846501081,,
0xe1985ea5e6591f439b1c0d146de9b953d4e12228,141.80875125807782,80.9194355351414,,
0x1346d7ae19db800ca7b06f4cf1c4acb0a3c262af,141.56342837735167,82.72461120999793,,
0x3c84ba12655753128b3a9c713af2fa59fe4512bc,141.49380337406595,81.42126496047419,,
0x3a98131a0970f7b84f6d53e7db4b2654e594dfca,141.40461992704434,89.26776694253637,,
0x994120141a44c59b7b7406a16278b62e5c37508b,141.39220220224055,81.38970328667594,,
0xc07317fccde6ebbab18560900fd03ea97e41fff0,141.37169566730842,81.3780125571373,,
0xfc3facc1958d3e871f3098298a23f1f65f34e21e,141.29272891314454,80.8801455337495,,
0x5c8cca31c436e764b81886fd83706e0e829000f0,141.26870567382377,60.28189954772273,,
0x0dc27ba155ba5af79361b9472af05fd4a7afffa4,141.2171872996483,78.58321556950425,,
0x5004b1e1b5b3143d84cbe24117bad8eec7740a0e,141.0509659207136,76.77854074086697,,
0x859a95e14dae6e100947d29f2038ec38ac04f9fc,140.88068027203525,81.09533646242132,,
0x4707a8be56736f61a4816028459066123ed3aaa0,140.80799341016234,81.05218525758414,,
0x9301bace68f67ceb0adfa4009728e1c99e908ac7,140.66884167951446,81.20426269402091,,
0xdfb7b69f55bc0df268162231e6b23fbd0e12feab,140.6232871674483,78.74276754470073,,
0xfb965f2d377835b7365117c947c103d84f999298,140.5506038424538,99.55254245256347,,
0x8f2ecd630aafcbc2605cb0ed98852b16e9ac1e8c,140.42684548863042,71.98537786934878,,
0xb5295b97bfea8768d878ee5e4483869dbebc3a7b,140.07495528785523,71.80065752765844,,
0x2cd34566d793ebc38e049537ddf16c94e00c2090,140.04024395751696,82.1481737116752,,
0x63adc8880b9aa759600fae43ba981578765da46d,140.03013711207734,80.60215301492912,,
0x649e38d06928ab385e16570ad17cce26f71a4d83,140,80.56166999999999,,
0x876b8a68cbb8c75ecb3038b2399ba30b584aaa50,139.8400710387605,64.7247885436652,,
0xaf85b2d338ab601811d9cfc9f01410de09dfbe29,139.81642555554362,76.11288771670365,,
0x7f363811957484799c006cf3a8803b56d1a8d848,139.75896758229604,73.54617047609942,,
0xc0d6ac749714beb6124f7946c51730b263b282c1,139.61654227963194,80.36754600446284,,
0x6bd722427ca5132ebf602116b1425bcd7c2e05fe,139.4870107049398,80.25315967194975,,
0x5d38fafd5f96a25e71e58a5de8271ebe5a51d757,139.3899299825,81.82293432420236,,
0xa7f9a4ca318ca157e7c236096d522711e93c8f0f,139.30763619628513,80.1862773286724,,
0x55fb000cb950c8c127cfe8a0c2e4f124fabc13d4,139.28038509123155,76.74424178057663,,
0xd8275bf7611b0d663f3d125e5f9be22580449fe9,138.98802358350838,80.00230646888586,,
0x478a0258e73b0306d07807fa6067953e5166a4e8,138.83655131568077,80.10440382104376,,
0x4cc3a1a55dc0e7f1f0d7a37490c7d6db67bcee24,138.65748422050507,84.15434754806057,,
0xf5d83269103cbcd00e9c678f57852e9b7418ed7b,138.6466909029306,77.18541930923222,,
0x9ddeb6c924e7fbb2c269efc370b12cc81f0b801a,138.63927360467417,72.33550212198492,,
0x85c9b9f8caa4cbc213bba58ab17a5d80aff927db,138.5457541934922,79.74773366203807,,
0x78ce1b04805439a605132acc96a8d04e38356a9e,138.48961989660893,79.71911410424845,,
0x2164058b5249e84147d34d5c945a8cc215f87457,138.14993609953123,80.86680189551981,,
0xced62f60bcbcb09b8ab1119f7ce3b230f84106f9,137.99398028487818,79.43339024196308,,
0xb513d1d7822364a6f6767964805934feff03af1a,137.9936401507751,79.43363732241407,,
0x350d903752831449fd0ff65cd0da8839191b53ce,137.85101306666337,77.82050780832887,,
0x9e062275bf9cc0f927830b4f7ae779681f801316,137.8252046390625,78.78994405656441,,
0x618a96dfbd33e6393ab31275b6388c4f2252330a,137.23192168010118,77.75203841763067,,
0x8d1b3e5051cc981f7c79f4fa844390d48189ead7,136.84221380557725,78.17620663928817,,
0xfcf06b3ec81f79b00e1f05535c4e53d66697ec15,136.84002425075286,78.76590568784432,,
0xd74d9b6b4417d60ad5ddb41ebf7a7bbb8378b826,136.5,104.43266925,,
0x59d29112857ef1a88268c082636ff7634eb21c16,136.47655298270413,78.55623709563037,,
0x9e5d1bce683a19b833b8640764c098eca3568781,136.46661323281248,76.3456140642538,,
0x36bf1cb8b7d43cf14955859c7ad2021e280456fc,136.09651245261676,78.33679893697689,,
0xa5fa0915b6f5fd8ee28bdd055e18164ab43cfdf8,136.0947094941244,78.34041266814828,,
0x199192f8690a07a7e9e256747c2a0cc743a77f73,136.07479310820798,78.33360053966761,,
0xf2e1c525ee27dc8f827b0c68dd1258e10ed67015,136.06044502391174,86.6480667533474,,
0x16c196d653ee575d7458bdbc368a0fbe85ccc2e0,135.8300705498679,57.96113604489853,,
0x9f0feb310e84fc3612c4a4648c4315da18426dd1,135.625,79.264268125,,
0x6eeec8ed82bddd70de59f1b4e710f67635612723,135.39765448643064,103.4578893836996,,
0x24d71bbf94a39d1c516172318ce9d4d139e9a21b,135.30279173953375,79.41573046374721,,
0x056c0c85e150ad9d853efefc0bd019b03dd49b13,134.9235115353125,75.482332973968,,
0xc774d40e304e8881df583c1b94f9734c7637f655,134.91937421385748,84.85945897655897,,
0xc69828261862f1256abdac8c2ea55e38d984d324,134.49541651714998,64.55796120829129,,
0x2d98db2b3564c105877a04ec7388003faf1c429a,134.3640513946079,77.33973757358773,,
0x89c03d79b57b033e407cb1f68d7f5eda2c25b553,134.25,79.0885545,,
0xaf9a815e059015e893116e5de002639702c8d953,134.20456618202292,65.28609269687014,,
0x4ac931e0c70c3807e3a5c6a56cf11319d0258975,134.0625,77.8430503125,,
0xad876945c45075b18197a6d67ceae79a596115cd,134.01186224596938,77.49875117710575,,
0xef1883546a4c43f2f6bc10eb6d099fe5342f7826,133.90597302674308,77.08041478908495,,
0x502aa11a35ed79317bb6f561e2ea2f96d9d0db0e,133.88475203470082,74.70640737554507,,
0xbb2f41afdb84c15453214921375c12a286ba4a59,133.8650104942249,76.1555854201503,,
0x5dbc11cdfd9e6e7150b83bfc8ac4795aa95035d2,133.6939504175788,69.73891290432152,,
0x6b7d44c94920c120026dfa473e0914838b29a407,133.6254507586765,76.91899888822869,,
0xfddcdb6928b70e4143e0b64c79a80c3997e906c9,133.59966788366805,72.6430611890561,,
0x163e913c3cfc4267f9fadc4dce5c8b90ebe97f1d,133.5176606172282,76.85709318592592,,
0x00d44ca1abcc4b763003e45bc228da33a8704a7e,133.364157214616,76.76420004938177,,
0x87b476289284f7d668d2ac0c5421e5c836ccd37e,132.2095861244281,76.66865928879484,,
0x82038b2a1809b8faf6985db3bb13c63cd974a27a,132.1047878220813,76.04355088637377,,
0xd055af732f1370b7a906259bf2e3754b0aa18b56,132.0324131007785,80.54372325489024,,
0xaea3c47721edde3a474dc4f59603ee5e019c3382,131.8205537034375,93.120807367736,,
0x4081c3fbf90eab6782c40929197443ea8d510267,131.64366117705538,75.77484918939884,,
0x3f5d6a3f4f54a793f1085bbb41f83f3fe986ceb2,131.6414309122115,74.40349603942371,,
0x63a9b7b634323e0c73b4cba3cc549d3af62dd145,131.56894664005688,77.86420791015527,,
0x5d346087b254048ef5f0d2b9d4125827c06deba9,131.33582096723387,67.32513976681403,,
0x8203167c5b1a2eaf96927d9c7a6a252c66ef3f32,130.96413698822715,75.3943120172869,,
0x474dcadea7fd02342891862319f5213e86f8008e,130.8125,74.78102125,,
0x6fc0f312ff5da0d85cab682cabd147e3413ad435,130.5224328382931,75.10789401368379,,
0x7505959c2f2ec968961a6243ad51cef746fab610,130.513325834435,76.32639840867778,,
0x8fa475614a916d69bcc846787aabca18cb3fe403,130.05436386761366,74.82216596625034,,
0x07e54e08f7e6ad85916ab549a9287b1134c31df5,130,74.80726499999999,,
0x484feb2bd5bc7069b306266880cc10abfd132296,130,74.80726499999999,,
0x28cb036048d9952e863690452043a8d5c603f440,130,74.80726499999999,,
0x1f2251e4a385bba10ad8bf0d529a1682334b4a9e,129.90623135552318,76.03304776578017,,
0x45a6f12de3ff622beb1d91157a37efb4e61c65c6,129.84369196893115,86.10858321406357,,
0x2bcf445f8bf9445a419396ca41278b6a84744097,129.78966356603783,73.8337684377795,,
0xc6b86e87475e16002a1fbcefc31dbb6555c30b4a,129.76124999999996,73.4349948315625,,
0x5e3226075668149b61a8cbc9698c99df8dc8905f,129.57103023349157,75.48859609233386,,
0xb7e6c25edbe7ea3a45fdef082572a00bcbbad316,129.206213763345,98.49254405083192,,
0xaac5d13e3542bf100d09f8b54b6f6f49d70f1198,129.12067293756328,74.32260263499,,
0x28ff3c1b6a80aaac351d72e3511963afe8c9036f,129.05286680247457,59.80921181955263,,
0x05edb7874c700d54a560bda13e1650c9f27d70f7,128.57403369173434,79.10514610285408,,
0x0c9d52d5222fbb6e77d7ff2fc52b77dac2705e0c,128.35284356773545,71.04117136291875,,
0xf1a58ce2051ca927c1a3c9a898c139d5eb6b0076,128.30020571769808,81.42984504102745,,
0xcdfb255c0c43bfccb2c3cb4467d311b76565667f,128.2144167258543,73.80448545771357,,
0xc228cadec0f129b390a832ef6e311c68e98221c2,128.2122424932566,73.80738400257094,,
0x947d4180ba8bea58903648324e749582ae9bdf3c,128.01503815137258,74.80741588058073,,
0x3fa92116ea5f694b0ef3e2d1ac13212f8b6ca055,127.88461108008008,65.55598798461841,,
0x2937da0781b61a6f231db420ba46d8e1626410b5,127.60292999562493,73.45231080630913,,
0x1085c385aa2bb259d5bd4a708b143066b38c1040,127.5901448295831,73.44490506039662,,
0x9d370599da996481b1832e097e5e1590babf4e2a,127.56534351003666,70.23485323063855,,
0x394365d02643107ee0b4d546f8a3ae50ecae0c1f,127.47194699372625,75.09550858126205,,
0xaaf846db33215375255eabf9ef896b7792455c7f,127.35237088755233,71.90782885605557,,
0x20396c6077c5c6ee09b945c53ebebe125b56916f,127.1875,71.1544571875,,
0xed0f96fec156b50dbc70813a9dc70e7b7008e788,127.04241592844157,73.10100593130066,,
0xa922bfd36c8dd2233b2a2519f150934c7a23b219,127,73.08094349999999,,
0x79cbbb7d2bb5a4ab2478dfd3d504f05a6ddaa269,126.99004941124778,69.12934992284518,,
0x48889998190eb117154c79b256ecbb1d87e33047,126.84005936987666,69.04870900910342,,
0x9827600092dddb74b9642100239ce147e6d4ab57,126.83820215226731,73.01218039087074,,
0xb7c728aa45fe08abed84ebe86db7df2d9444d13a,126.794733503852,63.902972186550734,,
0x515cf0919d0c6cdc52908a81ae51bed552a8533d,126.38999999999997,70.70829951,,
0xccaaff20add870c44b75f25ef096787afed0f109,126.18124999999998,73.26682250625001,,
0xd1bd9466155ca1c854b56ef3f83160721e21251e,126.06306974571616,72.55165684720464,,
0xaa6190b5d5b76dd5d3358b08826cd8cfcea104a8,126.02702059646305,72.541878538628,,
0x4fd06e6ffd86d5341bfdc71a49a03cd8f7b5ac0c,126,72.505503,,
0x73dbbb89b636b6eff9c16798f46628dcbebfdeb1,125.87246697813133,72.45876348728832,,
0xd74904dbfb2d33edde4b60b11ae83fdb57bc649e,125.8236730892562,69.59618351300445,,
0x4b321b90f506053384465fc0b69322ddf2525641,125.77828711266696,80.14441520874603,,
0x7c68d92ed26b2b4b08077e76a28bb43bdbca25f1,125.70792782352171,72.35820690164323,,
0x8d5271ac4fbbe7219dd2e675ad91f4b935afa6bf,125.62707353448495,84.02511160344926,,
0xd22505e1726686134e76b405b423a7d84305f3ab,125.5625,95.9428085,,
0x246b2d007ebf9ab88a5e6b53095acd3df6a289de,125.51595735609165,77.73970826139637,,
0xe98e7cddc88eab942a3d60bcfbf9989fd4613041,125.51153882703437,96.02548160970971,,
0x0df54f9aa61004cd5b288e8aa058c0932e3e6b33,125.49060956053302,52.7739805716969,,
0x523ab130730b98f0669f3f2e7dff0f4e8bf857e6,125.36937126819687,95.91671433845121,,
0x77d0cad711b9a1f09f8808983fae0764c35fa78b,125.36687062038213,72.16330000178651,,
0x6f156c08e2627bedba2be0e6e51a6c365e351507,125.25,69.24784425,,
0xac86cda75f908b469c9b507b4cacd00f2678738d,125.08243425115461,49.11674486957214,,
0xcea1c64ec0cbce56364e56cc62a042eb30249ae3,125.03716279218749,95.54139623816162,,
0x9a7a1cbfbaf48116417fb318ae7fb430cc20436f,125,76.32872499999999,,
0xc2c2228a95e8c46d9fee54e3cb716dbd9ee5e8de,125,57.7655,,
0x9a1256f9219b695c9a8a6f5bb91eefe842890cd4,125,52.58575,,
0x3557d3a2c06ee913cf99cea283577bb21b110df7,125,95.6343125,,
0x6e5a8f54a6d4d2362b81721dafed4c778b5944b2,124.86771018474603,74.97272515214547,,
0x586083a5d11a7800dbfe798bd342fe4de923ae14,124.84809158882928,95.51789755207766,,
0x72bd90f0e9bbe9f6b83af73100496141beca48e5,124.84203074521876,64.79484497321945,,
0xf817da1f8195014911fa5746e20c8f425789f650,124.68355598860498,67.41277959570293,,
0x1ccd4456bb7ec9f9dfb18f8f1531579c4eebd264,124.61339756172256,67.79207942910429,,
0x2620b8242eb9cd1ccaf72202dbf7307192a871b4,124.49039106678933,71.65652864330501,,
0x6de01b15469a727bcb149a8fba442e3f8b476d72,124.48390221423854,71.65365071475136,,
0xeacdc9e74d9243c0fca9ed9f8bb35679805acb89,124.44496850996603,71.63548178716053,,
0xccb74d71baacad5c88e0ea6eb27cd8b3e811d8d9,124.26290564747336,71.5291565767249,,
0xd5da30e6c23a6a3fd1964b82791ff7f05c7c0742,124.23420798748292,71.51310511443636,,
0x284ff7ea14e279c6475acdcb56ff060932a19c8f,123.47032512315697,71.07340710803862,,
0xf8241cbb1e85cbf9fdf96715f659adb557ec2c10,123.33522043258347,69.0630047741567,,
0xdc91ec4a27b11c57e1a7a91353a2ad7c197eba56,123.05738440647833,71.29665941936977,,
0x468a3ef441c9d804f8ceb4e81373d106c725c576,123.01189058534129,84.23937104510838,,
0x87f537c09ab2f69977c6439fc959fc871ea2ff39,122.95314930128384,70.77571560948057,,
0xe324716471f7572070eb3ab0b41fc11cb8d56f53,122.89504399867292,70.74214686385203,,
0x2388511cda31559d527c1864780583e6db6e439d,122.82856834949938,70.70382508264913,,
0x239855e006a0fb5037ed289601a72ac95c34c918,122.82205631274404,69.97041006046742,,
0xe4322db1d1616b4b2159c99dac4a1be3684ee0db,122.7213420253227,65.19397464588745,,
0x16e9521ce587ad17b0db510d4d121da5b90f4091,122.71325197080245,71.72997267797462,,
0x7ecb84e36d0d628e1cf7ad7ffdbf13c3460464e6,122.47169252822292,66.59768672533598,,
0x624ddadf622f8c910c003e41fc261a0bc603032f,122.36482777019191,52.21527457644075,,
0x203ca3b8298de7a35c4fd54dc368f96fe351b5d9,122.31836849099804,64.30231655342946,,
0xc20c6568f685e1f87d251a61815c99f3c10ebfff,122.26761688113302,63.76237636044252,,
0xd313c86db1ee39d3248af6647718822d8166aa06,122.21925626635047,70.97111790444528,,
0x292ebcc7085b00206738a640e37564e88082bab5,121.875,70.76640937500001,,
0xba689dd6b28436a35f1d3047ac4eb26b1971cdaa,121.85544997554909,69.35568358269337,,
0x97a335893219ad3ede32bdb034a7d9a6c12af8df,121.750150456,68.1125571946389,,
0x8ed864cefab0bfdd5342845a6ece84fc9fec64ad,121.50082335443642,68.8035387037774,,
0x5b28e697d128f9a36e1dba40544496d978f747d8,121.49251569281253,66.19537266441822,,
0xe2ffefea6977d60e3b31fa6508325450624e6e24,121.42369820656717,68.56028237916843,,
0x03be08381a66edf928231aef0cad592e4b6b3f5d,121.20928914976767,73.26499100767444,,
0x37e3e1d2c7eaae2e78c27b8ddf6857eccbf2b3a1,121.03423186086067,70.28299387191363,,
0xefa46df1eeff6620245c942a4ab050f2cdd7f458,120.72692776109605,69.49056568712209,,
0xdc3b3ce77a3706f284d31fb1f30f8befcac0e722,120.66752958460582,51.491006889283824,,
0xaee98f7938047fa0d8018e5a6c333d2a5ff5e28b,120.40264843297723,76.78526400833219,,
0x636155164abbec79bf62ca371535f8a7d8904590,120.35591424185085,68.57196204129241,,
0x4cad811da6eecc40408b25363a035774b7963913,120.21465770447999,69.19766237227785,,
0x3e4bfbdad286b2d8e582babe365b05636e0ee72e,120.16925335236371,58.67943697519869,,
0x6b5e933605c920c8d2857e5d1c1fa41877e22cf2,120.16679290846858,83.87480940385441,,
0xec6c38768f6ed1bc40dc93cfd09c52cee3d8b0cc,119.79999999999997,68.9377719,,
0xc656cd6c0fab278da619f7995c1258f5ce6d2219,119.68375970131433,65.21648197421021,,
0x0098d9bd248febe92c7b9248cce68d1a1615b53b,119.48125812652371,57.93423551614449,,
0xbec4b6b26c63736e93c4c7d0f00e3b8937eedba0,119.4780235839864,68.77371618624582,,
0x84c3cc0ed39ee2ae03e60ac386a38da9787dd5cf,119.25478584106175,68.64679361187461,,
0x0c41c1ce3850ff0505acee5ac09d4d5dd83aac17,119.16393153854337,72.81423851743527,,
0x5e4e2d12d47420207e9b2df4b8a8cd3cfebad915,119.03544558652978,68.51661607448925,,
0xb08c23ba0043041964b5156b60bcb6945b3538b5,118.724543029558,69.81072610532641,,
